image_name,mask_name,threshold,image_size,Vein Density (VD),Vein Thickness (VT),Areole Size (AS),Number of Areoles (NA),Branching Angle (BA),Vein-to-Vein Distance (VVD),Main Veins (MV)
rs710-1p_region3.png,rs710-1p_region3_mask.png,0.5,224x224,0.39783206600873644,4.332284958723813,18.40534161045487,6,115.53191489361703,1.08,4
rs710-1p_region4.png,rs710-1p_region4_mask.png,0.5,224x224,0.40698046749919947,4.294169637887646,18.431761337797397,5,112.56338028169014,1.0,9
rs72-1p_region1.png,rs72-1p_region1_mask.png,0.5,224x224,0.41924398625429554,4.1929314938049975,17.667554768734334,4,112.05633802816901,1.0,11
rs72-1p_region2.png,rs72-1p_region2_mask.png,0.5,224x224,0.4179874677478806,4.4031646150816455,9.292983103403797,3,115.04347826086956,1.0,11
rs72-1p_region3.png,rs72-1p_region3_mask.png,0.5,224x224,0.3803863298662704,4.01529811446535,17.84756028850957,3,115.2,1.025,14
rs72-1p_region5.png,rs72-1p_region5_mask.png,0.5,224x224,0.40241184952156245,4.247684646973817,20.037368753629984,4,115.0,1.0,10
rs74-0p_region1.png,rs74-0p_region1_mask.png,0.5,224x224,0.49466011188337006,4.59822423293185,19.69143151009486,4,115.63636363636364,1.0,5
rs74-0p_region2.png,rs74-0p_region2_mask.png,0.5,224x224,0.511250654107797,4.670070632027277,24.57253715700422,3,114.70588235294117,1.0,7
rs74-0p_region3.png,rs74-0p_region3_mask.png,0.5,224x224,0.4926372155287818,4.38870196138484,16.016340993212296,4,113.70967741935483,1.0,7
rs74-0p_region4.png,rs74-0p_region4_mask.png,0.5,224x224,0.5143435707053662,4.192662557994653,15.965930943678298,4,113.89830508474576,1.07,8
rs76-2p_region1.png,rs76-2p_region1_mask.png,0.5,224x224,0.4634011090573013,4.5064379114238795,16.401036983830895,6,114.42857142857143,1.0,5
rs76-2p_region2.png,rs76-2p_region2_mask.png,0.5,224x224,0.49789424426766493,4.342937825270673,12.99977628888738,6,110.84210526315789,1.0,7
rs76-2p_region3.png,rs76-2p_region3_mask.png,0.5,224x224,0.47488168911539863,4.27516944346262,14.878285367092957,6,114.91071428571429,1.0,9
rs76-2p_region4.png,rs76-2p_region4_mask.png,0.5,224x224,0.44368537666174296,4.162707468910671,13.045092490992728,6,115.86206896551724,1.05,6
rs77-2p_region1.png,rs77-2p_region1_mask.png,0.5,224x224,0.587948350071736,4.5405728884575005,10.80060927298552,6,115.23809523809524,1.0,4
rs77-2p_region2.png,rs77-2p_region2_mask.png,0.5,224x224,0.5830926752428459,4.580840277308213,9.302100906126695,6,114.54545454545455,1.0,3
rs77-2p_region3.png,rs77-2p_region3_mask.png,0.5,224x224,0.553471444568869,4.397560539036471,12.682439435300822,3,111.53571428571429,1.015075376884422,6
rs77-2p_region4.png,rs77-2p_region4_mask.png,0.5,224x224,0.5596026490066225,4.9083306194236656,0.0,0,112.77272727272727,1.01,10
rs78-1p_region1.png,rs78-1p_region1_mask.png,0.5,224x224,0.49492516772750733,4.648277620553883,13.937215872088432,7,114.4390243902439,1.025,8
rs78-1p_region2.png,rs78-1p_region2_mask.png,0.5,224x224,0.4762456546929316,4.5221213763190775,14.31144193327092,6,114.57831325301204,1.0,8
rs78-1p_region3.png,rs78-1p_region3_mask.png,0.5,224x224,0.4748325030063563,4.5001221904050785,17.65106986443853,5,115.38461538461539,1.0,6
rs78-1p_region4.png,rs78-1p_region4_mask.png,0.5,224x224,0.49114780186990253,4.549580640139787,17.88489244843,4,114.6774193548387,1.0,8
rs79-2p_region1.png,rs79-2p_region1_mask.png,0.5,224x224,0.48600247015232606,4.206917853058455,0.0,0,109.55555555555556,1.02,15
rs79-2p_region2.png,rs79-2p_region2_mask.png,0.5,224x224,0.5090868297060803,4.183989733916462,17.075475271404667,1,111.89189189189189,1.0,9
rs79-2p_region3.png,rs79-2p_region3_mask.png,0.5,224x224,0.49889380530973454,4.332424606156294,12.593141642187533,4,112.36363636363636,1.065,7
rs79-2p_region4.png,rs79-2p_region4_mask.png,0.5,224x224,0.4834744054816606,4.43955707850844,8.402171760656744,2,115.0,1.0,10
rs81-1p_region1.png,rs81-1p_region1_mask.png,0.5,224x224,0.43581938102486045,4.162397961977767,19.29587459433164,6,112.64285714285714,1.0,4
rs81-1p_region2.png,rs81-1p_region2_mask.png,0.5,224x224,0.45448493925778,4.513692667649376,14.576142071564618,4,114.0,1.0,8
rs81-1p_region3.png,rs81-1p_region3_mask.png,0.5,224x224,0.46887513651255913,4.294262509122623,16.363671224976475,3,114.0,1.0,11
rs81-1p_region4.png,rs81-1p_region4_mask.png,0.5,224x224,0.42893819915642767,4.284523691812718,14.818943625759742,6,114.28571428571429,1.0,5
rs83-0p_region4.png,rs83-0p_region4_mask.png,0.5,224x224,0.6452282157676349,6.2290257356541545,4.370193722368317,1,111.3,1.015625,5
rs84-2p_region1.png,rs84-2p_region1_mask.png,0.5,224x224,0.412106135986733,4.300023968968761,15.776919145980253,2,114.92307692307692,1.005,15
rs84-2p_region2.png,rs84-2p_region2_mask.png,0.5,224x224,0.4983537158984008,4.370072686160961,13.31685225521587,2,116.0,1.020100502512563,9
rs84-2p_region3.png,rs84-2p_region3_mask.png,0.5,224x224,0.5232123799359658,4.5713715527985554,13.057387919636971,3,111.84615384615384,1.0,7
rs84-2p_region4.png,rs84-2p_region4_mask.png,0.5,224x224,0.5219228737453777,4.426688422097392,12.310865067907782,4,117.20930232558139,1.0,5
rs85-0p_region1.png,rs85-0p_region1_mask.png,0.5,224x224,0.39100671140939597,4.040365250160595,30.549706811864404,1,115.0,1.01,12
rs85-0p_region2.png,rs85-0p_region2_mask.png,0.5,224x224,0.4334215167548501,4.498047305771664,23.523154400528593,3,115.22727272727273,1.015,6
rs85-0p_region3.png,rs85-0p_region3_mask.png,0.5,224x224,0.40141032464076637,4.231951589117239,25.68147355921802,1,113.18181818181819,1.0,11
rs85-0p_region4.png,rs85-0p_region4_mask.png,0.5,224x224,0.39091435185185186,4.262642995835317,11.96107711692978,3,115.60975609756098,1.04,8
rs86-2p_region1.png,rs86-2p_region1_mask.png,0.5,224x224,0.5025564550489987,4.118032542011502,12.014149260840082,8,113.58620689655173,1.0,8
rs86-2p_region2.png,rs86-2p_region2_mask.png,0.5,224x224,0.4697448872021927,4.329479527422517,12.483187622308348,3,112.52830188679245,1.015,8
rs86-2p_region3.png,rs86-2p_region3_mask.png,0.5,224x224,0.4740566037735849,4.568102494136687,16.014806446478094,3,116.66666666666667,1.0,4
rs86-2p_region4.png,rs86-2p_region4_mask.png,0.5,224x224,0.4620253164556962,4.409508066287889,15.695584385664466,5,114.59016393442623,1.0,6
rs87-2p_region2.png,rs87-2p_region2_mask.png,0.5,224x224,0.824693685202639,6.606649127886446,3.742410318509555,1,115.0,1.009090909090909,3
rs87-2p_region3.png,rs87-2p_region3_mask.png,0.5,224x224,0.863063063063063,8.55640476573491,4.068428945128219,1,101.4,1.0,1
rs88-1p_region1.png,rs88-1p_region1_mask.png,0.5,224x224,0.43328069482826687,4.512809989230006,0.0,0,114.20689655172414,1.0,12
rs88-1p_region2.png,rs88-1p_region2_mask.png,0.5,224x224,0.4508018214215007,4.3059738139821535,11.020353666560426,3,115.45454545454545,1.07,10
rs89-0p_region1.png,rs89-0p_region1_mask.png,0.5,224x224,0.34887775114404007,5.016206440540638,0.0,0,112.85714285714286,1.17,9
